asv_code	kingdom	supergroup	division	divisionlong	class	family	order	genus	species	asv_id
d6c2d68fbb02007b3d4e771df0f9c3d52a140854	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II_X	Dino-Group-II	Dino-Group-II_XX	Dino-Group-II_XX_sp.	ASV_498_DG-II_X
d79f667014a65810d4cd11d0abd8b861b7224882	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-7	Dino-Group-II	Dino-Group-II-Clade-7_X	Dino-Group-II-Clade-7_X_sp.	ASV_447_DG-II-Clade-7
d7baed48ebd32d9369cbb8fbf125631b35a68813	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-I-Clade-5	Dino-Group-I	Dino-Group-I-Clade-5_X	Dino-Group-I-Clade-5_X_sp.	ASV_909_DG-I-Clade-5
d7cabd976baa1602150399c6c3576b9ad64d9d28	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-15	Dino-Group-II	Dino-Group-II-Clade-15_X	Dino-Group-II-Clade-15_X_sp.	ASV_605_DG-II-Clade-15
d7cc3b2acee75b8d24d933990be13c4b20055e42	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-22	Dino-Group-II	Dino-Group-II-Clade-22_X	Dino-Group-II-Clade-22_X_sp.	ASV_1990_DG-II-Clade-22
d80acaa99569358a35357af843084f55bf20b1a6	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-46	Dino-Group-II	Dino-Group-II-Clade-46_X	Dino-Group-II-Clade-46_X_sp.	ASV_1635_DG-II-Clade-46
d8123b02f63b95ca7507a57fe61a7d448b48d554	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II_X	Dino-Group-II	Dino-Group-II_XX	Dino-Group-II_XX_sp.	ASV_1297_DG-II_X
d88c755811c12b84a6b10ca1576ea09ea375054c	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-22	Dino-Group-II	Dino-Group-II-Clade-22_X	Dino-Group-II-Clade-22_X_sp.	ASV_1640_DG-II-Clade-22
d8a9f4b4db7951541f6688160513c76848c90b6e	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-14	Dino-Group-II	Dino-Group-II-Clade-14_X	Dino-Group-II-Clade-14_X_sp.	ASV_2060_DG-II-Clade-14
d8ba9c3ca2ad6cd793131712a2c00f0d0885e1b6	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-6	Dino-Group-II	Dino-Group-II-Clade-6_X	Dino-Group-II-Clade-6_X_sp.	ASV_594_DG-II-Clade-6
d8d223883403701e15567a549dfa8e7b161acc43	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-7	Dino-Group-II	Dino-Group-II-Clade-7_X	Dino-Group-II-Clade-7_X_sp.	ASV_1222_DG-II-Clade-7
d8e24aa4c5cc689db126bea69ab3350fac75f996	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II_X	Dino-Group-II	Dino-Group-II_XX	Dino-Group-II_XX_sp.	ASV_496_DG-II_X
d9281f3d63bec59917787dd0e9a999b4de023ce3	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II_X	Dino-Group-II	Dino-Group-II_XX	Dino-Group-II_XX_sp.	ASV_868_DG-II_X
d9645e3c78eca5c87e46fa6d646d30e1a0365703	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-6	Dino-Group-II	Dino-Group-II-Clade-6_X	Dino-Group-II-Clade-6_X_sp.	ASV_565_DG-II-Clade-6
d96c579693464fc7f0544b94b9f24150fb1d4e22	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-1	Dino-Group-II	Dino-Group-II-Clade-1_X	Dino-Group-II-Clade-1_X_sp.	ASV_972_DG-II-Clade-1
d9882df9a96f795e10e61ecab8d30866aca230e0	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-10-and-11	Dino-Group-II	Dino-Group-II-Clade-10-and-11_X	Dino-Group-II-Clade-10-and-11_X_sp.	ASV_1179_DG-II-Clade-10-and-11
d992532ff3910838c16faa97159b68aa88d02cf3	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-3	Dino-Group-II	Dino-Group-II-Clade-3_X	Dino-Group-II-Clade-3_X_sp.	ASV_1054_DG-II-Clade-3
d995ce05bc16f78c259bfffba52d6cdaea41b28c	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-47	Dino-Group-II	Dino-Group-II-Clade-47_X	Dino-Group-II-Clade-47_X_sp.	ASV_413_DG-II-Clade-47
d9aabb7110296a56284e59bdb6729e2e6d4559d1	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-1	Dino-Group-II	Dino-Group-II-Clade-1_X	Dino-Group-II-Clade-1_X_sp.	ASV_1032_DG-II-Clade-1
d9db9f07bffc69d6a310eaefdd9652b380a0ee69	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-15	Dino-Group-II	Dino-Group-II-Clade-15_X	Dino-Group-II-Clade-15_X_sp.	ASV_768_DG-II-Clade-15
da0252b7671dad5b948a463f4a11dad47af70b5e	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-23	Dino-Group-II	Dino-Group-II-Clade-23_X	Dino-Group-II-Clade-23_X_sp.	ASV_892_DG-II-Clade-23
da0ef8c220048848f66ef472758da71f1c26c77d	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-21	Dino-Group-II	Dino-Group-II-Clade-21_X	Dino-Group-II-Clade-21_X_sp.	ASV_1212_DG-II-Clade-21
da42d906b5518c300425945d8cfe8c49e86af4b6	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-22	Dino-Group-II	Dino-Group-II-Clade-22_X	Dino-Group-II-Clade-22_X_sp.	ASV_846_DG-II-Clade-22
da467ab62f5c22fe7fc5f9d92dd5ddf19f04dfaf	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-I-Clade-4	Dino-Group-I	Dino-Group-I-Clade-4_X	Dino-Group-I-Clade-4_X_sp.	ASV_803_DG-I-Clade-4
da6cc85e3db9b630bac1540e56313dabd8dc2d94	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II_X	Dino-Group-II	Dino-Group-II_XX	Dino-Group-II_XX_sp.	ASV_277_DG-II_X
da7bb1ae3cd04038ba6061dde33528897b957e8a	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-20	Dino-Group-II	Dino-Group-II-Clade-20_X	Dino-Group-II-Clade-20_X_sp.	ASV_1417_DG-II-Clade-20
da7cf10b054d22fb79c8d68a4a5b3d1a0a16bf39	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-9	Dino-Group-II	Dino-Group-II-Clade-9_X	Dino-Group-II-Clade-9_X_sp.	ASV_2068_DG-II-Clade-9
da8e6c41045ab66d5748b69aac1649b4952a856c	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-I-Clade-3	Dino-Group-I	Dino-Group-I-Clade-3_X	Dino-Group-I-Clade-3_X_sp.	ASV_231_DG-I-Clade-3
daa069ae5023e1756d8927447750ecae707caa17	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-7	Dino-Group-II	Dino-Group-II-Clade-7_X	Dino-Group-II-Clade-7_X_sp.	ASV_1264_DG-II-Clade-7
dab6272f6a9abc1a0f827c18656a96849fec861c	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-I-Clade-5	Dino-Group-I	Dino-Group-I-Clade-5_X	Dino-Group-I-Clade-5_X_sp.	ASV_882_DG-I-Clade-5
dae15d7fd4678e81a9696dc60a024514db211d9d	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II_X	Dino-Group-II	Dino-Group-II_XX	Dino-Group-II_XX_sp.	ASV_1906_DG-II_X
daf84d472c65024023fb52d8bad978b10a9b5b36	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-I-Clade-5	Dino-Group-I	Dino-Group-I-Clade-5_X	Dino-Group-I-Clade-5_X_sp.	ASV_1158_DG-I-Clade-5
db1012e6a94ea3e4940cf62664947bd2cece2408	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II_X	Dino-Group-II	Dino-Group-II_XX	Dino-Group-II_XX_sp.	ASV_788_DG-II_X
db38891d98cfa74111d8e0cccdd129cbb33a9172	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-I-Clade-1	Dino-Group-I	Dino-Group-I-Clade-1_X	Dino-Group-I-Clade-1_X_sp.	ASV_317_DG-I-Clade-1
db4e46861c96e5e6164e7cdc1d7fca3155a00fe3	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-14	Dino-Group-II	Dino-Group-II-Clade-14_X	Dino-Group-II-Clade-14_X_sp.	ASV_266_DG-II-Clade-14
db676081a9a5ace938d9d42f14c36f6b4e054a48	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II_X	Dino-Group-II	Dino-Group-II_XX	Dino-Group-II_XX_sp.	ASV_1626_DG-II_X
dba1d6d073e677a27db19dcd8d43b6204b23b916	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-I-Clade-5	Dino-Group-I	Dino-Group-I-Clade-5_X	Dino-Group-I-Clade-5_X_sp.	ASV_659_DG-I-Clade-5
dc10469616fa32b89a2487265c6d6cdbbf054291	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-10-and-11	Dino-Group-II	Dino-Group-II-Clade-10-and-11_X	Dino-Group-II-Clade-10-and-11_X_sp.	ASV_1568_DG-II-Clade-10-and-11
dc5bf90bda400d0272517fa376c0797b427e3321	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-29	Dino-Group-II	Dino-Group-II-Clade-29_X	Dino-Group-II-Clade-29_X_sp.	ASV_179_DG-II-Clade-29
dc5e7e0eb50a24c665dba22e79fe920977d4671b	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-38	Dino-Group-II	Dino-Group-II-Clade-38_X	Dino-Group-II-Clade-38_X_sp.	ASV_2046_DG-II-Clade-38
dc9c3a553f68b315dbb26b85c90a05dd1c6c5c37	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-21	Dino-Group-II	Dino-Group-II-Clade-21_X	Dino-Group-II-Clade-21_X_sp.	ASV_1751_DG-II-Clade-21
dcbd6839707a01029e7c96c0ba9ac5833f683ad6	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-III_X	Dino-Group-III	Dino-Group-III_XX	Dino-Group-III_XX_sp.	ASV_1211_DG-III_X
dcc0315f9c4e188942f9d8c88814146d4974faa9	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-I-Clade-5	Dino-Group-I	Dino-Group-I-Clade-5_X	Dino-Group-I-Clade-5_X_sp.	ASV_1160_DG-I-Clade-5
dcf7bbd4d99aaaebd3cc5db1a5a942ea6b1e29ca	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-I-Clade-2	Dino-Group-I	Dino-Group-I-Clade-2_X	Dino-Group-I-Clade-2_X_sp.	ASV_216_DG-I-Clade-2
dd42b61788cfacfb2541954b668034f7da2830af	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-7	Dino-Group-II	Dino-Group-II-Clade-7_X	Dino-Group-II-Clade-7_X_sp.	ASV_675_DG-II-Clade-7
dd5caa73c0843c5603f310d60e50d87bac0db494	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-14	Dino-Group-II	Dino-Group-II-Clade-14_X	Dino-Group-II-Clade-14_X_sp.	ASV_1963_DG-II-Clade-14
dd5da4677a2c854020a42da68b34b780630a8b6f	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-25	Dino-Group-II	Dino-Group-II-Clade-25_X	Dino-Group-II-Clade-25_X_sp.	ASV_1675_DG-II-Clade-25
dd63481879124390edffd641a3eaf2b8d38258f3	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-5	Dino-Group-II	Dino-Group-II-Clade-5_X	Dino-Group-II-Clade-5_X_sp.	ASV_1710_DG-II-Clade-5
dd796f1c849872e913126771a69992110e792bd0	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-III_X	Dino-Group-III	Dino-Group-III_XX	Dino-Group-III_XX_sp.	ASV_931_DG-III_X
dda42e00fcd7a48b3b82581bde1f893d46d996e5	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-12	Dino-Group-II	Dino-Group-II-Clade-12_X	Dino-Group-II-Clade-12_X_sp.	ASV_1540_DG-II-Clade-12
ddaa3e8adf0740edc430a0c4d2df43a14195db79	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-I-Clade-2	Dino-Group-I	Dino-Group-I-Clade-2_X	Dino-Group-I-Clade-2_X_sp.	ASV_755_DG-I-Clade-2
ddc1d74878537acf9c7c3ef2cf5b20bc02dd6874	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-20	Dino-Group-II	Dino-Group-II-Clade-20_X	Dino-Group-II-Clade-20_X_sp.	ASV_1343_DG-II-Clade-20
dddde1c0f67eb011b3b2b17577ec5289a390bdde	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-27	Dino-Group-II	Dino-Group-II-Clade-27_X	Dino-Group-II-Clade-27_X_sp.	ASV_474_DG-II-Clade-27
ddf432c3a379ff6ba420214bf5398b2e98c5b7f4	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-5	Dino-Group-II	Dino-Group-II-Clade-5_X	Dino-Group-II-Clade-5_X_sp.	ASV_1671_DG-II-Clade-5
de1ad68c8c9c259e98ff6fdc80109521300e664a	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-I-Clade-2	Dino-Group-I	Dino-Group-I-Clade-2_X	Dino-Group-I-Clade-2_X_sp.	ASV_1583_DG-I-Clade-2
de50b7658ce5abcce6962a4b56d8412f14c148aa	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-I-Clade-3	Dino-Group-I	Ichthyodinium	Ichthyodinium_sp.	ASV_1103_DG-I-Clade-3
de8aa043453917eb21b50989c7b741343ad5f3f2	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-10-and-11	Dino-Group-II	Dino-Group-II-Clade-10-and-11_X	Dino-Group-II-Clade-10-and-11_X_sp.	ASV_235_DG-II-Clade-10-and-11
deae3f71d4cadbf0ed757be1ac61d60a2526e422	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-10-and-11	Dino-Group-II	Dino-Group-II-Clade-10-and-11_X	Dino-Group-II-Clade-10-and-11_X_sp.	ASV_290_DG-II-Clade-10-and-11
deaec15cd3a6661c5963062075f57730f6db14ff	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-15	Dino-Group-II	Dino-Group-II-Clade-15_X	Dino-Group-II-Clade-15_X_sp.	ASV_2155_DG-II-Clade-15
deedcd8e8a17a1afe153276e62cef48ab89551b5	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-7	Dino-Group-II	Dino-Group-II-Clade-7_X	Dino-Group-II-Clade-7_X_sp.	ASV_800_DG-II-Clade-7
df0b91515265e15bc632ede5dc252930105565a5	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II_X	Dino-Group-II	Dino-Group-II_XX	Dino-Group-II_XX_sp.	ASV_1874_DG-II_X
df34a9a4975fa44672f6372b4b826d286517f022	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-I-Clade-5	Dino-Group-I	Dino-Group-I-Clade-5_X	Dino-Group-I-Clade-5_X_sp.	ASV_836_DG-I-Clade-5
df39518e4346d1cd07ab7abf6b3fa1d36cf37e3f	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-10-and-11	Dino-Group-II	Dino-Group-II-Clade-10-and-11_X	Dino-Group-II-Clade-10-and-11_X_sp.	ASV_962_DG-II-Clade-10-and-11
df63545e01c9dc43f781700591781c739f0e937b	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-22	Dino-Group-II	Dino-Group-II-Clade-22_X	Dino-Group-II-Clade-22_X_sp.	ASV_1492_DG-II-Clade-22
df7768aee92f9fad1a629a2cf33f71c2227237fb	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-I-Clade-5	Dino-Group-I	Dino-Group-I-Clade-5_X	Dino-Group-I-Clade-5_X_sp.	ASV_994_DG-I-Clade-5
df7b53a8eb441e9e63d2e8ef62fee91b0ac61fdb	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-46	Dino-Group-II	Dino-Group-II-Clade-46_X	Dino-Group-II-Clade-46_X_sp.	ASV_344_DG-II-Clade-46
dfd59c227b0a9d4b29f070e1c10492cf07211bdb	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-7	Dino-Group-II	Dino-Group-II-Clade-7_X	Dino-Group-II-Clade-7_X_sp.	ASV_772_DG-II-Clade-7
e00df32361cf0486f36e125abd060e334257ba91	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-9	Dino-Group-II	Dino-Group-II-Clade-9_X	Dino-Group-II-Clade-9_X_sp.	ASV_646_DG-II-Clade-9
e013122b725ea3387f2f08729baffdbfa504bebb	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-10-and-11	Dino-Group-II	Dino-Group-II-Clade-10-and-11_X	Dino-Group-II-Clade-10-and-11_X_sp.	ASV_309_DG-II-Clade-10-and-11
e02ddbbd862f6ed2e13827a17a922cfc012206ab	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-IV-Hematodinium-Group	Dino-Group-IV	Hematodinium	Hematodinium_sp.	ASV_1892_DG-IV-Hematodinium-Group
e038e0097586aa500f0f3e108cd100706a1de58a	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-40	Dino-Group-II	Dino-Group-II-Clade-40_X	Dino-Group-II-Clade-40_X_sp.	ASV_103_DG-II-Clade-40
e04d18b78fea13ab9bfb1c8978fb2f1120741290	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-10-and-11	Dino-Group-II	Dino-Group-II-Clade-10-and-11_X	Dino-Group-II-Clade-10-and-11_X_sp.	ASV_1555_DG-II-Clade-10-and-11
e07b8b87f4688474d2396946bdb7baa5341d5dd2	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-IV-Hematodinium-Group	Dino-Group-IV	Hematodinium	Hematodinium_sp.	ASV_369_DG-IV-Hematodinium-Group
e08f9e8a9e296e9cee09feefced0282430cffa5c	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-I-Clade-5	Dino-Group-I	Dino-Group-I-Clade-5_X	Dino-Group-I-Clade-5_X_sp.	ASV_347_DG-I-Clade-5
e09b22f5609c05a676908ed52aa1548bcc37b0aa	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-26	Dino-Group-II	Dino-Group-II-Clade-26_X	Dino-Group-II-Clade-26_X_sp.	ASV_341_DG-II-Clade-26
e0a3eac90e2831198f276f3a94c04699c8bfbcf7	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II_X	Dino-Group-II	Dino-Group-II_XX	Dino-Group-II_XX_sp.	ASV_927_DG-II_X
e0cc688ba05fd5461461c4e8612f27dc3a57868b	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-I-Clade-1	Dino-Group-I	Dino-Group-I-Clade-1_X	Dino-Group-I-Clade-1_X_sp.	ASV_475_DG-I-Clade-1
e11c3b0fa4ef4bff4c8b6098bf48ec95f9b73115	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-7	Dino-Group-II	Dino-Group-II-Clade-7_X	Dino-Group-II-Clade-7_X_sp.	ASV_1843_DG-II-Clade-7
e14827fe33ea75804428afe94acba679875c992d	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-4	Dino-Group-II	Dino-Group-II-Clade-4_X	Dino-Group-II-Clade-4_X_sp.	ASV_52_DG-II-Clade-4
e18a1b540058a16bdc8e220c7c409b7f53e98e72	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-I-Clade-4	Dino-Group-I	Dino-Group-I-Clade-4_X	Dino-Group-I-Clade-4_X_sp.	ASV_1357_DG-I-Clade-4
e19b045b59b3558c1b14a7338a8a8f491f91f9d1	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-21	Dino-Group-II	Dino-Group-II-Clade-21_X	Dino-Group-II-Clade-21_X_sp.	ASV_1455_DG-II-Clade-21
e1d0b69bbf86711da2dfd4a263e6509be6e0cf8f	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-7	Dino-Group-II	Dino-Group-II-Clade-7_X	Dino-Group-II-Clade-7_X_sp.	ASV_1178_DG-II-Clade-7
e1e7a7fd447acc1cc48c67b691598cdf2fb8929d	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-1	Dino-Group-II	Dino-Group-II-Clade-1_X	Dino-Group-II-Clade-1_X_sp.	ASV_491_DG-II-Clade-1
e218a548f9ef3a8b6ef0aeb07bdba2ceae3ac3aa	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-III_X	Dino-Group-III	Dino-Group-III_XX	Dino-Group-III_XX_sp.	ASV_1893_DG-III_X
e21ec5b30236a280ecb68b73e9c9bc904a81958b	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II_X	Dino-Group-II	Dino-Group-II_XX	Dino-Group-II_XX_sp.	ASV_1153_DG-II_X
e22298a9b6e03870f23841e6ebaff0b39475caf7	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-7	Dino-Group-II	Dino-Group-II-Clade-7_X	Dino-Group-II-Clade-7_X_sp.	ASV_297_DG-II-Clade-7
e2459191c6a4a4ee796a592319d6ae03cd44cdbe	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-4	Dino-Group-II	Dino-Group-II-Clade-4_X	Dino-Group-II-Clade-4_X_sp.	ASV_989_DG-II-Clade-4
e24b81c9f89959fd04d83cc981a2bc68a85c2d8c	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II_X	Dino-Group-II	Dino-Group-II_XX	Dino-Group-II_XX_sp.	ASV_2069_DG-II_X
e277e4a127781daa756b09ce907868e2f9633f8d	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-I-Clade-5	Dino-Group-I	Dino-Group-I-Clade-5_X	Dino-Group-I-Clade-5_X_sp.	ASV_1413_DG-I-Clade-5
e2848165a6b48bca80bbff4ca9d0a6219938e0ce	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-1	Dino-Group-II	Dino-Group-II-Clade-1_X	Dino-Group-II-Clade-1_X_sp.	ASV_1380_DG-II-Clade-1
e2b040b3a53df6246566f6a5c21e82db09e74d0d	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-3	Dino-Group-II	Dino-Group-II-Clade-3_X	Dino-Group-II-Clade-3_X_sp.	ASV_1541_DG-II-Clade-3
e2d3b8687fae8ae1727b39faa4f273ebde8a4fc7	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II-Clade-1	Dino-Group-II	Dino-Group-II-Clade-1_X	Dino-Group-II-Clade-1_X_sp.	ASV_130_DG-II-Clade-1
e2f552889f226fab3a4aa58c74b9f4a3835d49b4	Eukaryota	Alveolata	Dinoflagellata	Dinoflagellata_Syndiniales	Syndiniales	Dino-Group-II_X	Dino-Group-II	Dino-Group-II_XX	Dino-Group-II_XX_sp.	ASV_1733_DG-II_X
