Aug_P05_0001	Aug_P05_0020	Aug_P05_0213	Aug_P06_0001	Aug_P06_0024	Aug_P06_0500	Aug_P06_1000	Aug_P07_0001	Aug_P07_0025	Aug_P07_0500	Aug_P07_1000	Jan_B08_0001	Jan_B08_0020	Jan_B08_0500	Jan_B08_1000	Jan_B16_0001	Jan_B16_0020	Jan_B16_0500	Jan_B16_1000	Mar_M02_0001	Mar_M02_0320	Mar_M02_1000	Mar_M03_0001	Mar_M03_0020	Mar_M04_0001	Mar_M04_0020	Mar_M05_0020	Mar_M05_0120	Mar_M06_0020	May_P01_0001	May_P01_0020	May_P01_0417	May_P03_0001	May_P03_0015	May_P03_0447	May_P04_0001	May_P04_0015	May_P04_0500	May_P04_1000	Nov_N02_0020	Nov_N03_0020	Nov_N03_0300	Nov_N04_0020	Nov_N04_1000
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	28	0	0	0	0	0	0	0	0	0	15	0	18	0	343	69	0	0	69	0	0	0	414	24	209	37	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	27	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0
0	0	12	0	0	51	0	0	0	67	0	252	75	10	0	49	13	0	0	16	0	0	0	53	0	21	0	9	52	0	0	0	0	0	0	0	0	15	0	140	0	0	0	0
0	0	0	0	0	59	0	0	0	7	11	27	14	0	46	0	0	0	44	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	140	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	42	28	0	11	0	0	0	0	0	0	24	0	0	0	11	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
0	0	0	0	0	0	0	0	0	0	0	23	9	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	30	0	116	0	25	225	35	0	0	75	0	0	144	0	0	0	0	0	0	414	0	0	95	0	0	0	0	0	95	0	0	0	0	239	119
0	0	0	0	0	156	12	0	0	403	13	594	203	244	0	35	0	40	0	91	128	51	16	758	27	103	45	224	255	9	0	0	0	0	0	0	0	0	0	56	0	139	0	0
0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	43	14	0	0	66	0	0	0	127	6	65	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	35	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	111	0	0	39	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	65	38	0	0	21	35	0	0	19	0	0	11	183	31	65	0	21	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	0	0	125	0	0	0	1289	0	284	30	0	0	0	0	0	0	0	0	0	0	0	0	379	0	0	0	0
31	84	18	277	61	75	0	17	34	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	80	0	53	116	28	0	942	0	0	63	0	0	83	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
434	1711	34	304	662	456	0	62	107	209	35	0	46	26	0	23	0	0	0	0	0	0	0	0	25	0	0	0	0	779	150	22	230	6	34	0	1041	160	0	995	1345	185	536	0
0	0	0	0	0	48	0	0	0	79	0	165	101	21	12	0	0	0	0	0	36	0	0	0	0	0	0	39	657	0	0	24	0	41	24	0	0	151	0	0	0	0	17	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0
0	0	0	0	0	16	0	0	0	0	16	0	0	0	193	0	0	46	141	0	94	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	10	0	0	0	0	16	0	0	0	32	0	0	57	0	0	27	43	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	37	0	0	0	0	0
0	0	0	0	0	262	0	0	0	129	0	0	50	0	0	0	0	0	0	51	0	90	0	147	27	49	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	15	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	333	154	42	0	20	4	0	0	12	0	0	0	22	0	5	6	113	49	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	22	0	0	0	19	0	0	46	12	0	34	0	0	0	0	0	0	0	10	0	0	0	0	26	0	0	31	0	0	0	0	0	76	0	0	0	0	0	0
0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	34	0	0	0	0	48	581	60	33	1250	59	0	0	327	23	0	3107	0	738	45	86	46	101	561	0	0	160	0	0	53	0	0	118	221	611	10	0	38	481
0	20	0	0	0	431	0	0	0	145	32	1206	757	521	167	0	0	0	0	21	53	19	0	0	0	0	0	0	1150	0	0	174	0	16	70	0	0	848	60	32	0	0	49	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	15	249	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	17	0	11	0	0	0	7	0	47	75	0	0	203	45	0	0	144	0	0	49	1404	40	193	81	252	11	0	0	0	0	0	0	0	0	0	0	43	0	10	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	18	141	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	49	0	0	0	306	0	0	0	534	0	0	823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	0	0	0	0
0	0	0	0	0	0	0	0	0	93	0	158	81	38	0	18	0	0	0	0	0	0	0	30	0	0	0	0	182	0	0	28	0	0	16	0	0	0	0	0	0	0	232	0
0	0	0	0	0	1035	0	0	0	0	88	731	373	330	2105	14	0	5184	759	101	15074	2079	0	244	0	71	0	478	435	0	0	51	0	0	55	0	0	43	287	908	0	0	360	43
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	22	62	0
0	71	13	0	0	246	0	0	4	134	7	0	27	0	32	664	126	0	0	69	15	0	41	316	130	119	29	18	0	0	0	0	0	0	23	0	0	16	0	1291	0	72	133	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	25	0	0	0	0	15	0	0	0	97	0	0	104	129	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	6
0	14	0	0	0	0	0	0	0	0	0	17	6	0	15	0	0	46	0	0	21	0	0	0	0	0	0	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	7	0	0	0	0	0	0	0	0	117	0	0	0	0	0	20	0	0	0	0	0	0	0	7	10	66	0	12	15	0	0	24	33	0	105	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	43	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	131	43	0	0	124	0	0	62	938	25	133	53	70	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0
0	0	0	0	0	42	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	38	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	320	277	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	224	42	0	0	4441	0	0	0	604	2037	1096	1104	177	1066	984	182	403	200	547	3229	234	528	5513	495	1278	487	2717	690	34	45	107	46	0	65	72	218	188	264	1641	0	190	220	7960
0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	60	0	0	22	119	25	8	0	18	75	0	0	28	12	75	10	12	0	0	0	0	0	0	0	0	0	0	0	105	60	0	0	0
0	0	26	0	0	652	0	0	0	472	32	4627	2757	913	328	280	68	129	1655	889	1095	4981	36	2331	59	574	268	3449	1900	0	0	865	0	41	151	0	0	664	153	644	175	36	781	0
0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	11	0	0	0	52	0	0	38	65	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	44	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0
0	0	0	0	0	19	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	23	0	16	0	0	0	0	0	7	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	59	280	210	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	4	0	0	0	26	0	0	0	0	6	0	0	13	8	0	0	0	48	0	7	87	0	0	0	0	0	0	0	0	14	8	0	0	0	0	0	0	65	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	14	0	0	195	0	0	0	446	25	1830	1074	549	125	545	114	0	0	158	29	47	32	1187	21	312	40	158	967	0	0	191	0	12	136	0	0	354	22	146	9	0	71	64
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	61	17	0	46	50	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	21	0	0	0	0	0	0	0	16	0	0	0	0
0	0	0	0	0	0	0	0	0	0	36	0	0	0	222	0	0	0	364	90	0	472	0	268	0	55	0	103	0	0	0	72	0	0	0	0	0	0	134	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	206	0	31	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	98	696	0	0
0	32	0	0	0	125	0	0	0	10	171	0	0	0	92	566	111	0	0	65	0	0	164	1049	152	140	42	31	0	0	0	0	0	0	0	0	0	0	0	248	0	29	62	74
0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	31	0	136	0
0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	96	0	0	19	0
0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	0	0
0	0	0	0	0	135	0	0	0	78	12	27	0	14	84	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	28	0	0	0	0	0	50	0	0	0	11	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	11	0	0	0	11	0	0	0	0	0	0	0	0	0	0	16	205	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
0	0	0	0	0	4	0	0	0	0	19	0	0	0	76	0	0	12	148	0	17	36	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	19	0	0	0	0	46
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	6	58	0	0	111	0	0	0	105	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	695	377	248	0	0	0	0	0	45	0	0	0	0	0	0	0	39	520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	20	0	0	0	0	0	9	0	7	0	220	182	0	0	39	0	0	42	763	43	107	25	0	0	0	0	0	0	0	0	0	0	0	0	20	0	14	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	29	64	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	41	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	82	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0
0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	18	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	48	0
0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	10	0	0	0	10	0	0	0	49	0	0	0	15	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	124	0	3857	2660	929	0	31	73	0	0	16	79	0	0	0	0	0	0	356	1031	0	0	28	0	0	0	0	0	51	0	0	16	0	830	0
0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	105	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0
0	0	6	0	0	0	0	0	0	74	0	28	9	0	69	0	0	0	0	0	0	42	0	0	0	0	0	0	31	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	10	0	24	0	0	49	0	0	40	24	0	63	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	59
0	0	4	0	0	8	0	0	0	0	0	0	12	0	0	5	0	0	0	0	0	0	8	0	28	0	0	6	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0
65	261	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	140	28	109	11	14	41	104	0	9	0	0	0	0
0	0	0	0	0	97	0	0	0	42	13	388	272	83	92	0	0	0	71	0	0	135	0	0	0	0	0	0	1147	0	0	42	0	0	23	0	0	59	162	0	0	0	136	0
30	17	0	0	24	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	83	22	77	208	0	0	136	0	51	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	537	22	3	0	33	0	0	37	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	4	0	6	0
0	0	0	0	0	51	0	0	0	11	0	296	310	121	162	86	105	0	0	105	0	101	27	480	17	136	40	606	185	0	0	108	0	0	0	0	0	57	203	204	0	0	90	99
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	406	0	0	0	0	0	0	0	159	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	0
88	0	0	191	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	13	31	0	0	0	0	43	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	40	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
389	1633	32	0	35	140	0	24	21	83	4	942	515	225	44	3112	550	0	0	718	0	0	25	3335	60	1487	308	97	217	5	61	583	8	102	319	0	10	172	56	3748	363	583	285	0
0	18	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	14	0	0	0	198	0	0	0	45	42	121	110	96	358	19	0	96	518	0	284	574	0	0	0	0	0	0	266	0	0	112	0	0	0	0	0	67	194	0	0	0	0	112
