OTU	Jan_B08_0001	Jan_B08_0020	Jan_B08_0500	Jan_B08_1000	Jan_B16_0001	Jan_B16_0020	Jan_B16_0500	Jan_B16_1000	Mar_M02_0001	Mar_M02_0320	Mar_M02_1000	Mar_M03_0001	Mar_M03_0020	Mar_M04_0001	Mar_M04_0020	Mar_M05_0020	Mar_M05_0120	Mar_M06_0020	Aug_P05_0001	Aug_P05_0020	Aug_P05_0213	Aug_P06_0001	Aug_P06_0024	Aug_P06_0500	Aug_P06_1000	Aug_P07_0001	Aug_P07_0025	Aug_P07_0500	Aug_P07_1000	May_P01_0001	May_P01_0020	May_P01_0417	May_P03_0001	May_P03_0015	May_P03_0447	May_P04_0001	May_P04_0015	May_P04_0500	May_P04_1000	Nov_N02_0020	Nov_N03_0020	Nov_N03_0300	Nov_N04_0020	Nov_N04_1000
ASV_115_DG-III_X	4.279764229077878	4.421937007518733	4.461609789204303	1.8966705815820752	3.973499229136256	3.6973734973659607	-0.7022259073929646	-0.48029100110001544	3.9562152060284976	-0.7715634475565398	-0.7421674201618522	4.190539154622364	4.159141353245804	-0.6311726177392298	-0.4889634582744602	4.152349291936956	5.64360719681532	4.486920552449493	4.328603817910792	3.7095019068983675	5.5671845897088845	6.149308846403611	3.5207712772072544	5.187501950483238	-0.4238924586585835	5.223918399649391	5.827758115567015	5.302102654888331	3.04058486600268	-0.15723392396809466	6.984852755410244	5.840881241841429	7.1853137438843655	7.607466056569044	6.437600110555425	-0.190311504663093	8.335465830573593	-0.7097656524008311	4.367886824288526	4.987856451217892	-0.5972986781347807	5.0894972183590275	5.304739347984441	-0.5231389253115939
ASV_123_DG-I-Clade-5	5.8390961200445775	5.702228856860969	5.959052613638037	4.147791811330037	6.913329228181615	7.401869943190747	4.740962063823118	-0.48029100110001544	6.29144279214912	4.507737100728724	2.553669445842477	6.15984918505699	6.5290948019551	4.509040026244383	6.8066075918051325	6.360080672767339	4.272762074902121	6.296260014998759	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	3.5207712772072544	1.9262450913176004	4.551077101536181	-0.3515025289235272	2.3846676438892196	-0.527884158917626	4.629712267252156	-0.15723392396809466	-0.22233264020083254	4.181579997234062	-0.20644565458451147	3.1096906637033417	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	4.398411523246218	3.3740502284213303	5.87322455539253	5.7405162656773845	6.126777302156825	4.682841932017407	5.126820639477344
ASV_42_DG-II-Clade-6	5.9776867968000325	6.355469292843512	5.040791052348784	3.1897361946819283	6.877787993856112	5.744028673223023	-0.7022259073929646	-0.48029100110001544	7.176349358246348	-0.7715634475565398	-0.7421674201618522	8.011507587657295	6.681104901296362	7.7977391347897935	7.785251002995794	7.179437206486343	6.8702391986064235	5.9337301839341965	-0.36070134761559913	4.308771541429428	5.0579917541533	-0.3136103526789942	5.884879179329413	3.656992270113488	-0.4238924586585835	-0.3515025289235272	6.606987460447653	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	5.42694643557643	-0.20644565458451147	-0.2543055358279762	4.952052991215646	-0.190311504663093	-0.1601971207983901	5.270346551921357	3.6120196866318315	5.702851262369398	5.578309316017879	5.549617831785633	4.807433674190614	-0.5231389253115939
ASV_72_DG-I-Clade-2	2.1283481067224734	3.976813386293067	4.366718628473768	2.345551851764961	-0.6893247144837726	-0.6172653014098604	5.048115137409402	-0.48029100110001544	3.423634662622951	7.147138417640363	4.845081238238397	2.957121501090622	3.3945529708022653	3.381973885296609	-0.4889634582744602	3.1669380837566887	4.607174077991431	4.486920552449493	-0.36070134761559913	1.9903134477618245	5.344653646437622	-0.3136103526789942	-0.5606824077657286	6.417714871759024	7.365937291985173	-0.3515025289235272	2.3846676438892196	6.142611548603557	5.906934563277726	6.351318631524789	6.4547432381471195	5.398046235501555	3.942507478149097	3.7853881160066365	5.310102374199483	6.165658359943233	3.4080451988647766	4.733154523978587	3.6120196866318315	2.6672252148929854	-0.5972986781347807	-0.6205398842371643	5.810949399385346	5.585056148712898
ASV_60_DG-II-Clade-5	6.577062058916897	6.784391458848862	5.567460447793437	4.107214282945999	3.887345644806012	3.2985718283404175	3.5651214583936754	7.247593938755032	6.544338378803508	5.677356901002219	7.045629458019319	5.749974468100845	5.25280507218087	6.0477224329179204	5.8222112297216935	5.667780006091365	7.707464164152272	6.506111577912354	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	3.5207712772072544	3.9415237858818095	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	3.924584021349755	2.161299008477865	-0.15723392396809466	-0.22233264020083254	5.560106561687598	-0.20644565458451147	-0.2543055358279762	5.781307089921292	-0.190311504663093	-0.1601971207983901	6.086017996082661	5.332716304284831	4.344212535219861	3.673375884393904	-0.6205398842371643	4.228890675906945	-0.5231389253115939
ASV_37_DG-II-Clade-22	7.020111433094644	5.903337986503722	5.8447558982159995	-0.9904658835848537	3.1111596009012477	2.6251526279810413	-0.7022259073929646	-0.48029100110001544	4.8670845383543275	3.951936022986688	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	3.6972999388000325	-0.6604408341161889	6.338783844663493	5.930660095711661	5.981664680414448	5.749097532547808	-0.3136103526789942	4.894322610698772	5.492166724949385	3.363096112005497	5.510652552973364	5.328096744320373	6.746772315619066	2.5463751323204704	-0.15723392396809466	5.253704853450456	6.8799543939817225	-0.20644565458451147	-0.2543055358279762	6.348461619409747	-0.190311504663093	-0.1601971207983901	5.711275845288948	3.280226446964681	7.531287446063678	4.826874265142016	8.73647584419405	8.386776249154934	-0.5231389253115939
ASV_41_DG-II-Clade-22	7.433499635995324	6.355469292843512	6.0338166622910565	2.345551851764961	6.03418789749828	5.22725687679862	3.023329620224821	-0.48029100110001544	8.44707384261325	3.383457919528623	-0.7421674201618522	6.951303724054857	6.717232305273051	7.315329761613785	8.26371877307647	8.15017598793473	6.706770828077687	5.956868981253663	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	4.299977116439307	4.497074217997829	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	6.349522652186912	6.213782711336541	-0.20644565458451147	-0.2543055358279762	6.300724075420334	-0.190311504663093	-0.1601971207983901	5.459152500889314	3.6802305923710446	5.791661911340161	5.384598818287641	4.031060602156092	-0.6447972929751646	-0.5231389253115939
ASV_88_DG-II-Clade-12	5.161003406242182	5.31271288808499	-1.0131897178577116	3.1897361946819283	6.30031134713312	5.5318762047988255	-0.7022259073929646	2.413747481279918	5.767795065703993	-0.7715634475565398	3.652281734510587	6.129729525692628	5.822270906509893	6.081297483636422	6.2820657372050235	5.911036116625304	5.379774012628151	5.108637038172666	4.043981417086438	5.754670985485614	5.0579917541533	-0.3136103526789942	5.075931437673086	3.656992270113488	-0.4238924586585835	-0.3515025289235272	5.1056594586226876	3.924584021349755	3.2187089502851585	-0.15723392396809466	-0.22233264020083254	5.398046235501555	-0.20644565458451147	-0.2543055358279762	5.2911131238110665	-0.190311504663093	-0.1601971207983901	5.019754303538021	1.114829662409882	5.200798337563379	5.880047551685857	6.438242405725031	-0.6447972929751646	-0.5231389253115939
ASV_56_DG-I-Clade-5	5.403605442125167	5.605524316112903	6.14906376383958	6.508958597733914	2.6151305919460643	4.986884249578181	9.334965505719559	5.642413610108853	4.463429831123811	8.920454151756289	4.6377299333786075	3.857187427832132	4.587329323867342	-0.6311726177392298	4.496022469604417	4.384358197201582	5.31188821471373	5.302295934154071	-0.36070134761559913	-0.4866208174049973	6.398707300813444	-0.3136103526789942	-0.5606824077657286	6.982921593885525	5.798893047069043	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	6.559730100315794	-0.15723392396809466	-0.22233264020083254	4.869555356754356	-0.20644565458451147	-0.2543055358279762	3.1552970041206994	-0.190311504663093	-0.1601971207983901	6.239132912748521	4.103858010858941	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	5.609434696759335	6.187787978042971
ASV_99_DG-I-Clade-1	7.264345282122209	7.487656827812986	7.467640944836914	2.217090208846747	4.575334997448585	5.557796938058614	-0.7022259073929646	-0.48029100110001544	4.685487535265015	3.204268543525709	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	3.381973885296609	-0.4889634582744602	-0.713879995338381	4.6624651933744925	7.681910054539767	-0.36070134761559913	-0.4866208174049973	5.344653646437622	4.546092477651614	3.5207712772072544	6.13029802640474	-0.4238924586585835	-0.3515025289235272	3.05062811837934	4.805010817604647	-0.6430263847283992	6.707546284711467	6.0986079151842745	5.482355755964718	5.030543414946034	4.691060958557961	4.601085044582407	-0.190311504663093	4.086989298409603	5.92693482880544	4.334175118436894	-0.7300837020726068	4.620251777993435	5.592090321317286	4.891643429061278	-0.5231389253115939
ASV_86_DG-II-Clade-9	4.675868578143679	-0.8487320876930085	4.970757578695079	5.159273620677627	3.7930638458692956	3.5177226467337483	4.933268402376672	6.3891303835765845	4.109077739817708	5.94232286683411	5.730178874339049	4.190539154622364	4.301254440068506	4.5855671625727465	4.799602530353281	4.424935861982689	5.07524237574896	4.8453365417646	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	5.89696228566608	6.285830316980509	-0.3515025289235272	-0.5407749048233423	4.915727895334904	5.813983659400241	-0.15723392396809466	-0.22233264020083254	4.918098575292765	-0.20644565458451147	-0.2543055358279762	4.340587581748937	-0.190311504663093	-0.1601971207983901	3.6431586664168236	5.782788330729056	3.0614732457753586	5.517814657079912	-0.6205398842371643	6.0229813612261	7.014679850673855
ASV_71_DG-I-Clade-5	3.3159193169976495	4.5753531075856255	4.520210770902416	-0.9904658835848537	7.948535573301836	8.497560397399006	-0.7022259073929646	-0.48029100110001544	7.135954664969762	2.900913600565911	-0.7421674201618522	7.778264559322965	7.9754843061547005	4.754618185691177	7.271063301949934	6.761426846035657	4.879233721329042	4.132490644320138	-0.36070134761559913	5.20180168324501	-0.4439999639656893	5.793302350898188	3.3018395699568863	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	5.223050186075342	2.7005294394810058	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	6.125605248474304	5.849307300656015	-0.4775372736518424	5.35689622967524	6.325399792948429	3.31182087557202	-0.8340206888868469	6.406745832139493	3.8533659996979353	-0.6205398842371643	4.993913067513021	-0.5231389253115939
ASV_135_DG-III_X	-0.8599722510326373	5.010509398616898	5.1970196935742115	-0.9904658835848537	4.979074900776271	5.360426239145671	-0.7022259073929646	-0.48029100110001544	5.0207173582173406	-0.7715634475565398	-0.7421674201618522	4.8059656330211	4.76884631665005	-0.6311726177392298	-0.4889634582744602	5.115146419802687	5.31188821471373	5.177442138396521	-0.36070134761559913	4.616719301257377	6.259105427166264	5.793302350898188	5.560067189775205	5.320692891519742	4.197358666772451	-0.3515025289235272	6.222510802262602	5.302102654888331	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	5.874798800502646	6.4768725189112075	5.168918193174345	-0.190311504663093	6.991136437459031	-0.7097656524008311	5.18311549322892	4.716949231696545	6.313544376249915	6.661213977356854	4.891643429061278	-0.5231389253115939
ASV_30_DG-II-Clade-7	6.434051831091817	6.297884282338431	5.82950459627785	7.186710094604859	-0.6893247144837726	-0.6172653014098604	8.028157360356273	8.769812805004895	3.6715323704121356	7.821534635816018	8.439464787677586	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	4.96230105649622	6.602558421400303	-0.36070134761559913	-0.4866208174049973	7.644479043003722	-0.3136103526789942	4.10102613562982	4.7471809156099	-0.4238924586585835	-0.3515025289235272	3.950244826246914	5.148441541157788	3.9805095882011345	-0.15723392396809466	-0.22233264020083254	5.051012336911005	3.942507478149097	-0.2543055358279762	5.004471833154399	-0.190311504663093	-0.1601971207983901	7.1378686972585	4.9345890783733255	-0.7300837020726068	4.762629614880728	6.1021140397629825	5.171580321485612	-0.5231389253115939
ASV_65_DG-I-Clade-2	7.5658200773529085	6.80244779862918	6.079727479434812	2.8898023276880345	5.670493895079806	3.5177226467337483	4.404376247862695	-0.48029100110001544	5.574917576538584	3.0640502618900634	1.6557278526365184	4.8059656330211	5.648873555882378	6.105759092140864	6.128106124799288	6.399489652315727	6.74099948399512	4.9125387966988	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	4.10102613562982	5.289021079502162	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	7.580384895470507	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	3.961012360500969	-0.20644565458451147	3.1096906637033417	2.762965835277692	-0.190311504663093	-0.1601971207983901	5.627648113749432	2.113667485207319	5.1209769502413645	3.453719335102142	5.549617831785633	3.687891655336471	-0.5231389253115939
ASV_90_DG-II-Clade-16	5.46622796671794	5.367862162301986	4.781662497820643	-0.9904658835848537	6.284065930766888	6.942529573008862	-0.7022259073929646	-0.48029100110001544	5.558418034539944	-0.7715634475565398	-0.7421674201618522	5.157530888825979	4.957394206691884	7.206263718034147	6.141881126980456	5.506234234402572	4.578338173538404	4.344626199124706	5.574778652516975	5.515967465622554	5.971832302873368	4.546092477651614	4.9892440917578496	3.477184031398159	4.329659242667027	3.450931026792995	5.423149976541655	-0.527884158917626	2.5463751323204704	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	1.114829662409882	5.725804240715463	6.3275167720595356	4.291219441624593	5.211468850279806	-0.5231389253115939
ASV_152_DG-II-Clade-42	-0.8599722510326373	3.154279088085362	2.775545865053491	4.086290884581927	2.8935904685956686	3.0175090872975243	5.477104745366704	6.383201833026436	4.685487535265015	4.850348516963627	5.646393985383778	4.544867309236311	3.9934326392747455	4.548035466170045	4.343011119540831	3.849714706449168	4.764643277459241	-0.7636926664411181	3.6446077098728873	4.39509370144152	-0.4439999639656893	-0.3136103526789942	4.942909189606682	3.477184031398159	3.363096112005497	-0.3515025289235272	5.509947180100375	3.924584021349755	2.161299008477865	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	5.316895543516857	3.7853881160066365	3.1552970041206994	6.048092344530867	-0.1601971207983901	3.0931484400661695	3.176679645116752	3.0614732457753586	5.230868722069865	-0.6205398842371643	-0.6447972929751646	3.8299950412675035
ASV_104_DG-II-Clade-14	3.3159193169976495	-0.8487320876930085	1.7211881181265731	2.8898023276880345	4.319025659887687	3.6973734973659607	-0.7022259073929646	-0.48029100110001544	6.242296522542389	-0.7715634475565398	-0.7421674201618522	4.683913916849611	5.086201870775142	4.509040026244383	5.929272075340294	5.667780006091365	4.000597402009905	-0.7636926664411181	4.043981417086438	6.298154802923269	3.967503654395971	-0.3136103526789942	4.10102613562982	6.028133407282614	-0.4238924586585835	5.510652552973364	5.550674923777382	-0.527884158917626	3.6171388790536545	-0.15723392396809466	4.850330499925356	6.013412415059686	-0.20644565458451147	3.1096906637033417	6.650748938374897	-0.190311504663093	-0.1601971207983901	4.134547086437936	4.367886824288526	5.579448826831077	4.620251777993435	6.807074456519404	-0.6447972929751646	-0.5231389253115939
ASV_172_DG-I-Clade-2	5.2976585186108665	5.535434509735196	4.905177371409795	5.173631871413507	4.429547687852769	5.863977441751244	2.6549015359676975	-0.48029100110001544	5.740436990539125	3.4872486581335496	-0.7421674201618522	6.4043043702162965	6.141657107096533	3.1002992082985568	6.025971286990219	5.723568486811203	6.436556444504477	5.869273931961626	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	5.68287268856961	5.854355664805721	-0.3515025289235272	2.3846676438892196	-0.527884158917626	5.873082326642875	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	4.4351627708116945	-0.190311504663093	-0.1601971207983901	4.733154523978587	4.7715148955668445	3.7432760975480415	3.453719335102142	-0.6205398842371643	4.682841932017407	6.45152851431269
ASV_151_DG-I-Clade-5	5.054895417641497	5.139840125682413	4.979784721489591	2.459373902130187	6.233683514187838	6.790598896426954	2.4941611472569107	-0.48029100110001544	4.99182122788583	2.4633460095365294	-0.7421674201618522	5.157530888825979	5.539866848022693	5.238362441141794	6.4360526158952664	5.855542084981075	5.092885307809825	3.8628901605678125	-0.36070134761559913	-0.4866208174049973	5.662271909872543	-0.3136103526789942	5.075931437673086	4.5657049234138665	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	5.524658410339889	1.5269372094604226	-0.15723392396809466	-0.22233264020083254	4.869555356754356	-0.20644565458451147	-0.2543055358279762	4.4792948036163915	-0.190311504663093	-0.1601971207983901	4.493171815919718	-0.8340206888868469	6.160567601624929	3.453719335102142	4.49747794173696	4.891643429061278	-0.5231389253115939
